Temporada,Date,Home,Away,Goles_Local,Goles_Visitante,Resultado_Texto,Resultado_Num,Attendance,Venue,Referee
2021,2021-09-26,Unión,Patronato,2.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Andrés Merlos
2021,2021-09-26,San Lorenzo,Defensa y Justicia,2.0,1.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Fernando Espinoza
2021,2021-09-26,Independiente,Godoy Cruz,1.0,4.0,Derrota,-1.0,0.0,Estadio Libertadores de América,Darío Herrera
2021,2021-09-26,Boca Juniors,Colón,1.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Nicolás Lamolina
2021,2021-09-27,Arg Juniors,Racing Club,2.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Yael Falcón
2021,2021-09-27,Newell's Old Boys,Huracán,0.0,1.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Echenique
2021,2021-10-01,Aldosivi,Unión,1.0,2.0,Derrota,-1.0,0.0,Estadio José María Minella,Yael Falcón
2021,2021-10-02,Platense,Patronato,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Ariel Penel
2021,2021-10-02,Godoy Cruz,Newell's Old Boys,2.0,2.0,Empate,0.0,0.0,Estadio Feliciano Gambarte,Nicolás Lamolina
2021,2021-10-02,Huracán,Arsenal,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Patricio Loustau
2021,2021-10-02,Atlé Tucumán,San Lorenzo,0.0,0.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Darío Herrera
2021,2021-10-02,Vélez Sarsfield,Independiente,3.0,3.0,Empate,0.0,0.0,Estadio José Amalfitani,Pablo Echavarría
2021,2021-10-01,Lanús,Cen. Córdoba–SdE,2.0,1.0,Victoria,1.0,0.0,Estadio Ciudad de Lanús,Hernán Mastrángelo
2021,2021-10-03,Rosario Central,Arg Juniors,0.0,1.0,Derrota,-1.0,0.0,Estadio Dr. Lisandro de la Torre,Pablo Dóvalo
2021,2021-10-03,Gimnasia–LP,Sarmiento–J,0.0,1.0,Derrota,-1.0,0.0,Estadio Juan Carmelo Zerillo,Silvio Trucco
2021,2021-10-03,River Plate,Boca Juniors,2.0,1.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Fernando Rapallini
2021,2021-10-03,Racing Club,Estudiantes–LP,1.0,1.0,Empate,0.0,0.0,Estadio Presidente Juan Domingo Perón,Fernando Echenique
2021,2021-10-04,Defensa y Justicia,Talleres–C,3.0,0.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Andrés Merlos
2021,2021-10-04,Colón,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Brigadier General Estanislao Lóp...,Facundo Tello
2021,2021-10-08,Unión,Platense,1.0,2.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Pablo Dóvalo
2021,2021-10-08,Cen. Córdoba–SdE,Huracán,1.0,2.0,Derrota,-1.0,0.0,Estadio Victor Antonio Aguirre,Nazareno Arasa
2021,2021-10-08,Estudiantes–LP,Rosario Central,2.0,2.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Jorge Baliño
2021,2021-10-09,Arg Juniors,Defensa y Justicia,0.0,2.0,Derrota,-1.0,0.0,Estadio Diego Armando Maradona,Ariel Penel
2021,2021-10-09,Sarmiento–J,Aldosivi,3.0,0.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Leandro Rey Hilfer
2021,2021-10-09,Patronato,Racing Club,1.0,2.0,Derrota,-1.0,0.0,Estadio Presbítero Bartolomé Grella,Nicolás Lamolina
2021,2021-10-09,Banfield,River Plate,0.0,1.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Yael Falcón
2021,2021-10-09,Boca Juniors,Lanús,4.0,2.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Pablo Echavarría
2021,2021-10-08,Newell's Old Boys,Vélez Sarsfield,1.0,2.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Hernán Mastrángelo
2021,2021-10-11,Arsenal,Godoy Cruz,0.0,0.0,Empate,0.0,0.0,Estadio Julio Humberto Grondona,Silvio Trucco
2021,2021-10-11,San Lorenzo,Colón,1.0,2.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Andrés Merlos
2021,2021-10-11,Independiente,Gimnasia–LP,1.0,1.0,Empate,0.0,0.0,Estadio Libertadores de América,Germán Delfino
2021,2021-10-11,Talleres–C,Atlé Tucumán,2.0,0.0,Victoria,1.0,0.0,Estadio Francisco Cabasés,Diego Abal
2021,2021-10-15,Godoy Cruz,Cen. Córdoba–SdE,0.0,0.0,Empate,0.0,0.0,Estadio Feliciano Gambarte,Pablo Echavarría
2021,2021-10-15,Rosario Central,Patronato,3.0,2.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Leandro Rey Hilfer
2021,2021-10-15,Racing Club,Platense,0.0,1.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Patricio Loustau
2021,2021-10-16,Sarmiento–J,Unión,3.0,4.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Ariel Penel
2021,2021-10-16,Gimnasia–LP,Newell's Old Boys,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Diego Abal
2021,2021-10-16,Lanús,Banfield,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Darío Herrera
2021,2021-10-16,Huracán,Boca Juniors,0.0,3.0,Derrota,-1.0,0.0,Estadio Tomás Adolfo Ducó,Nicolás Lamolina
2021,2021-10-15,Defensa y Justicia,Estudiantes–LP,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Silvio Trucco
2021,2021-10-15,Vélez Sarsfield,Arsenal,0.0,0.0,Empate,0.0,0.0,Estadio José Amalfitani,Andrés Merlos
2021,2021-10-17,Atlé Tucumán,Arg Juniors,4.0,3.0,Victoria,1.0,0.0,Estadio Monumental Presidente José Fierr...,Germán Delfino
2021,2021-10-17,Colón,Talleres–C,1.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Néstor Pitana
2021,2021-10-17,Aldosivi,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio José María Minella,Fernando Espinoza
2021,2021-10-17,River Plate,San Lorenzo,3.0,1.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Facundo Tello
2021,2021-10-19,Platense,Rosario Central,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Facundo Tello
2021,2021-10-19,Unión,Racing Club,1.0,1.0,Empate,0.0,0.0,Estadio 15 de Abril,Jorge Baliño
2021,2021-10-19,Patronato,Defensa y Justicia,3.0,3.0,Empate,0.0,0.0,Estadio Presbítero Bartolomé Grella,Yael Falcón
2021,2021-10-20,Arsenal,Gimnasia–LP,0.0,1.0,Derrota,-1.0,0.0,Estadio Julio Humberto Grondona,Pablo Echavarría
2021,2021-10-20,San Lorenzo,Lanús,1.0,3.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Ariel Penel
2021,2021-10-20,Estudiantes–LP,Atlé Tucumán,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Hernán Mastrángelo
2021,2021-10-20,Banfield,Huracán,1.0,4.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Rapallini
2021,2021-10-19,Cen. Córdoba–SdE,Vélez Sarsfield,1.0,2.0,Derrota,-1.0,0.0,Estadio Victor Antonio Aguirre,Fernando Espinoza
2021,2021-10-21,Arg Juniors,Colón,3.0,1.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Silvio Trucco
2021,2021-10-21,Newell's Old Boys,Aldosivi,0.0,0.0,Empate,0.0,0.0,Estadio Marcelo Alberto Bielsa,Pablo Dóvalo
2021,2021-10-21,Independiente,Sarmiento–J,1.0,1.0,Empate,0.0,0.0,Estadio Libertadores de América,Andrés Merlos
2021,2021-10-20,Boca Juniors,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Patricio Loustau
2021,2021-10-21,Talleres–C,River Plate,0.0,2.0,Derrota,-1.0,0.0,Estadio Francisco Cabasés,Darío Herrera
2021,2021-10-23,Gimnasia–LP,Cen. Córdoba–SdE,2.0,2.0,Empate,0.0,0.0,Estadio Juan Carmelo Zerillo,Silvio Trucco
2021,2021-10-23,Defensa y Justicia,Platense,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Fernando Espinoza
2021,2021-10-23,Rosario Central,Racing Club,2.0,1.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Darío Herrera
2021,2021-10-24,Godoy Cruz,Banfield,2.0,1.0,Victoria,1.0,0.0,Estadio Feliciano Gambarte,Nicolás Lamolina
2021,2021-10-24,Colón,Estudiantes–LP,2.0,1.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Leandro Rey Hilfer
2021,2021-10-24,Huracán,San Lorenzo,2.0,1.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Fernando Echenique
2021,2021-10-24,Vélez Sarsfield,Boca Juniors,2.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Diego Abal
2021,2021-10-25,Aldosivi,Arsenal,2.0,1.0,Victoria,1.0,0.0,Estadio José María Minella,Mauro Vigliano
2021,2021-10-25,Sarmiento–J,Newell's Old Boys,2.0,1.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Néstor Pitana
2021,2021-10-25,Lanús,Talleres–C,3.0,3.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Hernán Mastrángelo
2021,2021-10-25,Atlé Tucumán,Patronato,2.0,2.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Andrés Merlos
2021,2021-10-25,River Plate,Arg Juniors,3.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Patricio Loustau
2021,2021-10-25,Independiente,Unión,1.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Fernando Rapallini
2021,2021-10-29,Racing Club,Defensa y Justicia,1.0,2.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Germán Delfino
2021,2021-10-30,Arsenal,Sarmiento–J,1.0,0.0,Victoria,1.0,0.0,Estadio Julio Humberto Grondona,Darío Herrera
2021,2021-10-30,Platense,Atlé Tucumán,4.0,1.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Yael Falcón
2021,2021-10-30,Talleres–C,Huracán,1.0,0.0,Victoria,1.0,0.0,Estadio Francisco Cabasés,Patricio Loustau
2021,2021-10-30,Banfield,Vélez Sarsfield,2.0,1.0,Victoria,1.0,0.0,Estadio Florencio Solá,Mauro Vigliano
2021,2021-10-30,Boca Juniors,Gimnasia–LP,0.0,1.0,Derrota,-1.0,0.0,Estadio Alberto José Armando,Ariel Penel
2021,2021-10-29,Arg Juniors,Lanús,0.0,1.0,Derrota,-1.0,0.0,Estadio Diego Armando Maradona,Pablo Dóvalo
2021,2021-10-31,San Lorenzo,Godoy Cruz,1.0,0.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Fernando Rapallini
2021,2021-10-31,Unión,Rosario Central,3.0,1.0,Victoria,1.0,0.0,Estadio 15 de Abril,Hernán Mastrángelo
2021,2021-10-31,Newell's Old Boys,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Espinoza
2021,2021-10-31,Estudiantes–LP,River Plate,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Néstor Pitana
2021,2021-11-01,Patronato,Colón,2.0,0.0,Victoria,1.0,0.0,Estadio Presbítero Bartolomé Grella,Nazareno Arasa
2021,2021-11-01,Cen. Córdoba–SdE,Aldosivi,0.0,0.0,Empate,0.0,0.0,Estadio Victor Antonio Aguirre,Pablo Echavarría
2021,2021-11-05,Defensa y Justicia,Rosario Central,3.0,0.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Fernando Rapallini
2021,2021-11-06,Godoy Cruz,Talleres–C,0.0,2.0,Derrota,-1.0,0.0,Estadio Feliciano Gambarte,Ariel Penel
2021,2021-11-06,Colón,Platense,3.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Néstor Pitana
2021,2021-11-06,Independiente,Arsenal,3.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Pablo Dóvalo
2021,2021-11-06,Atlé Tucumán,Racing Club,0.0,2.0,Derrota,-1.0,0.0,Estadio Monumental Presidente José Fierr...,Pablo Echavarría
2021,2021-11-05,Lanús,Estudiantes–LP,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Patricio Loustau
2021,2021-11-07,Sarmiento–J,Cen. Córdoba–SdE,1.0,3.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Jorge Baliño
2021,2021-11-07,Gimnasia–LP,Banfield,0.0,1.0,Derrota,-1.0,0.0,Estadio Juan Carmelo Zerillo,Diego Abal
2021,2021-11-07,Vélez Sarsfield,San Lorenzo,2.0,1.0,Victoria,1.0,0.0,Estadio José Amalfitani,Fernando Espinoza
2021,2021-11-07,River Plate,Patronato,5.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Mauro Vigliano
2021,2021-11-08,Newell's Old Boys,Unión,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Leandro Rey Hilfer
2021,2021-11-08,Huracán,Arg Juniors,1.0,1.0,Empate,0.0,0.0,Estadio Tomás Adolfo Ducó,Nicolás Lamolina
2021,2021-11-08,Aldosivi,Boca Juniors,0.0,3.0,Derrota,-1.0,0.0,Estadio José María Minella,Andrés Merlos
2021,2021-11-18,Unión,Defensa y Justicia,2.0,3.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Silvio Trucco
2021,2021-11-18,Patronato,Lanús,3.0,2.0,Victoria,1.0,0.0,Estadio Presbítero Bartolomé Grella,Jorge Baliño
2021,2021-11-19,Estudiantes–LP,Huracán,4.0,1.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Germán Delfino
2021,2021-11-19,San Lorenzo,Gimnasia–LP,0.0,1.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Néstor Pitana
2021,2021-11-18,Banfield,Aldosivi,0.0,2.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Espinoza
2021,2021-11-20,Rosario Central,Atlé Tucumán,3.0,1.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Nicolás Lamolina
2021,2021-11-20,Boca Juniors,Sarmiento–J,2.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Leandro Rey Hilfer
2021,2021-11-19,Talleres–C,Vélez Sarsfield,1.0,1.0,Empate,0.0,0.0,Estadio Mario Alberto Kempes,Facundo Tello
2021,2021-11-19,Arg Juniors,Godoy Cruz,0.0,0.0,Empate,0.0,0.0,Estadio Diego Armando Maradona,Pablo Echavarría
2021,2021-11-21,Arsenal,Newell's Old Boys,3.0,1.0,Victoria,1.0,0.0,Estadio Julio Humberto Grondona,Andrés Merlos
2021,2021-11-21,Racing Club,Colón,1.0,2.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Diego Abal
2021,2021-11-20,Cen. Córdoba–SdE,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio Victor Antonio Aguirre,Fernando Echenique
2021,2021-11-21,Platense,River Plate,0.0,1.0,Derrota,-1.0,0.0,Estadio Ciudad de Vicente López,Fernando Rapallini
2021,2021-11-23,Gimnasia–LP,Talleres–C,5.0,2.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Leandro Rey Hilfer
2021,2021-11-23,Huracán,Patronato,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Darío Herrera
2021,2021-11-23,Aldosivi,San Lorenzo,2.0,0.0,Victoria,1.0,0.0,Estadio José María Minella,Fernando Rapallini
2021,2021-11-24,Newell's Old Boys,Cen. Córdoba–SdE,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Espinoza
2021,2021-11-24,Sarmiento–J,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Eva Peron de Junín,Ariel Penel
2021,2021-11-24,Atlé Tucumán,Defensa y Justicia,0.0,4.0,Derrota,-1.0,0.0,Estadio Monumental Presidente José Fierr...,Carlos Gareano
2021,2021-11-23,Vélez Sarsfield,Arg Juniors,2.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Hernán Mastrángelo
2021,2021-11-23,Godoy Cruz,Estudiantes–LP,1.0,3.0,Derrota,-1.0,0.0,Estadio Feliciano Gambarte,Nazareno Arasa
2021,2021-11-25,Arsenal,Unión,0.0,1.0,Derrota,-1.0,0.0,Estadio Julio Humberto Grondona,Jorge Baliño
2021,2021-11-25,Lanús,Platense,3.0,3.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Pablo Dóvalo
2021,2021-11-25,Colón,Rosario Central,1.0,4.0,Derrota,-1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Mauro Vigliano
2021,2021-11-24,Independiente,Boca Juniors,1.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Pablo Echavarría
2021,2021-11-25,River Plate,Racing Club,4.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Silvio Trucco
2021,2021-11-27,Talleres–C,Aldosivi,2.0,0.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Mauro Vigliano
2021,2021-11-27,Patronato,Godoy Cruz,0.0,3.0,Derrota,-1.0,0.0,Estadio Presbítero Bartolomé Grella,Pablo Dóvalo
2021,2021-11-28,Rosario Central,River Plate,2.0,2.0,Empate,0.0,0.0,Estadio Dr. Lisandro de la Torre,Pablo Echavarría
2021,2021-11-28,Arg Juniors,Gimnasia–LP,3.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Diego Abal
2021,2021-11-28,Defensa y Justicia,Colón,1.0,1.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Fernando Espinoza
2021,2021-11-27,Estudiantes–LP,Vélez Sarsfield,1.0,0.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Nicolás Lamolina
2021,2021-11-29,Unión,Atlé Tucumán,3.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Nazareno Arasa
2021,2021-11-29,Racing Club,Lanús,3.0,1.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Darío Herrera
2021,2021-11-30,San Lorenzo,Sarmiento–J,1.0,0.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Andrés Merlos
2021,2021-11-30,Boca Juniors,Newell's Old Boys,0.0,0.0,Empate,0.0,0.0,Estadio Alberto José Armando,Patricio Loustau
2021,2021-11-29,Cen. Córdoba–SdE,Arsenal,5.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Silvio Trucco
2021,2021-11-29,Platense,Huracán,4.0,2.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Fernando Echenique
2021,2021-11-30,Banfield,Independiente,4.0,1.0,Victoria,1.0,0.0,Estadio Florencio Solá,Hernán Mastrángelo
2021,2021-12-03,Cen. Córdoba–SdE,Unión,2.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Pablo Dóvalo
2021,2021-12-03,Colón,Atlé Tucumán,3.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Yael Falcón
2021,2021-12-04,Arsenal,Boca Juniors,1.0,1.0,Empate,0.0,0.0,Estadio Julio Humberto Grondona,Néstor Pitana
2021,2021-12-04,Godoy Cruz,Platense,2.0,2.0,Empate,0.0,0.0,Estadio Feliciano Gambarte,Sebastían Zunino
2021,2021-12-04,Sarmiento–J,Talleres–C,1.0,2.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Nazareno Arasa
2021,2021-12-03,Vélez Sarsfield,Patronato,0.0,0.0,Empate,0.0,0.0,Estadio José Amalfitani,Diego Abal
2021,2021-12-05,Gimnasia–LP,Estudiantes–LP,4.0,4.0,Empate,0.0,0.0,Estadio Juan Carmelo Zerillo,Darío Herrera
2021,2021-12-05,Independiente,San Lorenzo,1.0,1.0,Empate,0.0,0.0,Estadio Libertadores de América,Silvio Trucco
2021,2021-12-04,Huracán,Racing Club,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Hernán Mastrángelo
2021,2021-12-04,Lanús,Rosario Central,2.0,2.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Fernando Echenique
2021,2021-12-06,Aldosivi,Arg Juniors,3.0,2.0,Victoria,1.0,0.0,Estadio José María Minella,Andrés Merlos
2021,2021-12-05,River Plate,Defensa y Justicia,2.0,3.0,Derrota,-1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Patricio Loustau
2021,2021-12-06,Newell's Old Boys,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Marcelo Alberto Bielsa,Mauro Vigliano
2021,2021-12-10,Platense,Vélez Sarsfield,3.0,2.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Yael Falcón
2021,2021-12-11,Unión,Colón,3.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Fernando Rapallini
2021,2021-12-11,Rosario Central,Huracán,1.0,4.0,Derrota,-1.0,0.0,Estadio Dr. Lisandro de la Torre,Darío Herrera
2021,2021-12-11,Racing Club,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Diego Abal
2021,2021-12-11,Patronato,Gimnasia–LP,0.0,0.0,Empate,0.0,0.0,Estadio Presbítero Bartolomé Grella,Jorge Baliño
2021,2021-12-11,Arg Juniors,Sarmiento–J,2.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Ariel Penel
2021,2021-12-11,Atlé Tucumán,River Plate,1.0,1.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Hernán Mastrángelo
2021,2021-12-10,Estudiantes–LP,Aldosivi,2.0,3.0,Derrota,-1.0,0.0,Estadio Jorge Luis Hirschi,Néstor Pitana
2021,2021-12-12,San Lorenzo,Newell's Old Boys,3.0,2.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Fernando Espinoza
2021,2021-12-12,Defensa y Justicia,Lanús,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Adrián Franklin
2021,2021-12-11,Boca Juniors,Cen. Córdoba–SdE,8.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Mauro Vigliano
2021,2021-12-13,Banfield,Arsenal,0.0,0.0,Empate,0.0,0.0,Estadio Florencio Solá,Maximiliano Ramírez
2021,2021-12-12,Talleres–C,Independiente,1.0,2.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Leandro Rey Hilfer
2022,2022-06-03,Barracas Central,Cen. Córdoba–SdE,1.0,1.0,Empate,0.0,0.0,Estadio Claudio Fabián Tapia,Darío Herrera
2022,2022-06-04,Atlé Tucumán,Colón,1.0,1.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Nicolás Lamolina
2022,2022-06-04,San Lorenzo,Independiente,1.0,1.0,Empate,0.0,0.0,Estadio Pedro Bidegaín,Andrés Merlos
2022,2022-06-04,Banfield,Newell's Old Boys,1.0,2.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Echenique
2022,2022-06-04,Platense,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Mauro Vigliano
2022,2022-06-04,Patronato,Vélez Sarsfield,1.0,1.0,Empate,0.0,0.0,Estadio Presbítero Bartolomé Grella,Jorge Baliño
2022,2022-06-05,Unión,Tigre,1.0,2.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Ariel Penel
2022,2022-06-05,Talleres–C,Sarmiento–J,2.0,0.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Yael Falcón
2022,2022-06-05,Estudiantes–LP,Gimnasia–LP,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Patricio Loustau
2022,2022-06-05,Boca Juniors,Arsenal,2.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Fernando Espinoza
2022,2022-06-04,Racing Club,Huracán,2.0,0.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Pablo Echavarría
2022,2022-06-06,Rosario Central,Lanús,0.0,0.0,Empate,0.0,0.0,Estadio Dr. Lisandro de la Torre,Pablo Dóvalo
2022,2022-06-05,Defensa y Justicia,River Plate,0.0,0.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Facundo Tello
2022,2022-06-06,Arg Juniors,Aldosivi,2.0,1.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Silvio Trucco
2022,2022-06-09,Newell's Old Boys,San Lorenzo,0.0,0.0,Empate,0.0,0.0,Estadio Marcelo Alberto Bielsa,Silvio Trucco
2022,2022-06-10,Gimnasia–LP,Patronato,2.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Nicolás Lamolina
2022,2022-06-10,Lanús,Defensa y Justicia,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Fernando Echenique
2022,2022-06-10,Aldosivi,Estudiantes–LP,0.0,1.0,Derrota,-1.0,0.0,Estadio José María Minella,Leandro Rey Hilfer
2022,2022-06-11,Arsenal,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Julio Humberto Grondona,Nazareno Arasa
2022,2022-06-11,Tigre,Barracas Central,1.0,1.0,Empate,0.0,0.0,Estadio José Dellagiovanna,Yael Falcón
2022,2022-06-11,Sarmiento–J,Arg Juniors,1.0,0.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Andrés Merlos
2022,2022-06-11,River Plate,Atlé Tucumán,0.0,0.0,Empate,0.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Fernando Espinoza
2022,2022-06-10,Independiente,Talleres–C,1.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Fernando Rapallini
2022,2022-06-10,Huracán,Rosario Central,2.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Germán Delfino
2022,2022-06-12,Colón,Unión,2.0,2.0,Empate,0.0,0.0,Estadio Brigadier General Estanislao Lóp...,Darío Herrera
2022,2022-06-12,Godoy Cruz,Racing Club,2.0,0.0,Victoria,1.0,0.0,Estadio Feliciano Gambarte,Facundo Tello
2022,2022-06-12,Vélez Sarsfield,Platense,0.0,1.0,Derrota,-1.0,0.0,Estadio José Amalfitani,Patricio Loustau
2022,2022-06-12,Cen. Córdoba–SdE,Boca Juniors,1.0,0.0,Victoria,1.0,0.0,Estadio Victor Antonio Aguirre,Pablo Echavarría
2022,2022-06-14,San Lorenzo,Arsenal,3.0,3.0,Empate,0.0,0.0,Estadio Pedro Bidegaín,Darío Herrera
2022,2022-06-14,Talleres–C,Newell's Old Boys,0.0,1.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Mauro Vigliano
2022,2022-06-14,Patronato,Aldosivi,1.0,0.0,Victoria,1.0,0.0,Estadio Presbítero Bartolomé Grella,Pablo Echavarría
2022,2022-06-15,Barracas Central,Unión,1.0,2.0,Derrota,-1.0,0.0,Estadio Claudio Fabián Tapia,Andrés Merlos
2022,2022-06-15,Banfield,Cen. Córdoba–SdE,2.0,1.0,Victoria,1.0,0.0,Estadio Florencio Solá,Fernando Espinoza
