Temporada,Date,Home,Away,Goles_Local,Goles_Visitante,Resultado_Texto,Resultado_Num,Attendance,Venue,Referee
2024,2024-11-03,Lanus,Boca Juniors,1.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Lanús,Facundo Tello
2024,2024-11-04,Atle Tucuman,SarmientoJ,1.0,0.0,Victoria,1.0,0.0,Estadio Monumental Presidente José Fierr...,Carlos Gareano
2024,2024-11-05,GimnasiaLP,Cen. CordobaSdE,0.0,0.0,Empate,0.0,0.0,Estadio Juan Carmelo Zerillo,Yael Falcón
2024,2024-11-05,San Lorenzo de Almagro,EstudiantesLP,1.0,1.0,Empate,0.0,0.0,Estadio Pedro Bidegaín,Leandro Rey
2024,2024-11-04,Independiente Rivadavia,Rosario Central,1.0,1.0,Empate,0.0,0.0,Estadio Juan Bautista Gargantini,Nicolás Ramírez
2024,2024-11-06,Barracas Central,Racing Club,0.0,2.0,Derrota,-1.0,0.0,Estadio Guillermo Laza,Pablo Dóvalo
2024,2024-11-06,Banfield,Belgrano,1.0,1.0,Empate,0.0,0.0,Estadio Florencio Solá,Nicolás Lamolina
2024,2024-11-06,Boca Juniors,Godoy Cruz,4.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Ariel Penel
2024,2024-11-05,Newell's Old Boys,Huracan,2.0,4.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Facundo Tello
2024,2024-11-05,Independiente,Union,3.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Pablo Echavarría
2024,2024-11-07,TalleresC,Lanus,1.0,2.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Darío Herrera
2024,2024-11-07,Defensa y Justicia,Argentinos Juniors,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Juan Pafundi
2024,2024-11-06,Instituto,River Plate,2.0,3.0,Derrota,-1.0,0.0,Estadio Juan Domingo Perón,Andrés Merlos
2024,2024-11-07,Platense,Deportivo Riestra,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Fernando Espinoza
2024,2024-11-07,Velez Sarsfield,Tigre,1.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Nazareno Arasa
2024,2024-11-09,Union,Atle Tucuman,1.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Facundo Tello
2024,2024-11-09,GimnasiaLP,Newell's Old Boys,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Sebastían Zunino
2024,2024-11-09,Rosario Central,San Lorenzo de Almagro,0.0,1.0,Derrota,-1.0,0.0,Estadio Gigante de Arroyito,Andrés Merlos
2024,2024-11-10,Cen. CordobaSdE,EstudiantesLP,1.0,1.0,Empate,0.0,0.0,Estadio Único Madre de Ciudades,Carlos Gareano
2024,2024-11-10,River Plate,Barracas Central,3.0,0.0,Victoria,1.0,0.0,Estadio Mâs Monumental,Fernando Echenique
2024,2024-11-10,Godoy Cruz,TalleresC,0.0,1.0,Derrota,-1.0,0.0,Estadio Malvinas Argentinas,Nazareno Arasa
2024,2024-11-10,Racing Club,Independiente Rivadavia,2.0,1.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Jorge Baliño
2024,2024-11-09,Huracan,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Darío Herrera
2024,2024-11-11,Deportivo Riestra,Velez Sarsfield,1.0,1.0,Empate,0.0,0.0,Estadio Guillermo Laza,Luis Lobo Medina
2024,2024-11-11,Lanus,Platense,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Silvio Trucco
2024,2024-11-11,Tigre,Defensa y Justicia,0.0,4.0,Derrota,-1.0,0.0,Estadio José Dellagiovanna,Hernán Mastrángelo
2024,2024-11-10,SarmientoJ,Boca Juniors,0.0,2.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Leandro Rey
2024,2024-11-11,Belgrano,Instituto,3.0,1.0,Victoria,1.0,0.0,Estadio Julio César Villagra,Yael Falcón
2024,2024-11-11,Argentinos Juniors,Banfield,1.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Nicolás Ramírez
2024,2024-11-17,San Lorenzo de Almagro,Racing Club,1.0,2.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Yael Falcón
2024,2024-11-18,Banfield,Tigre,0.0,1.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Espinoza
2024,2024-11-18,Defensa y Justicia,Deportivo Riestra,1.0,1.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Nicolás Lamolina
2024,2024-11-18,Platense,Godoy Cruz,1.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Sebastián Martinez
2024,2024-11-18,Instituto,Argentinos Juniors,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Domingo Perón,Luis Lobo Medina
2024,2024-11-18,Atle Tucuman,Huracan,4.0,2.0,Victoria,1.0,0.0,Estadio Monumental Presidente José Fierr...,Andrés Merlos
2024,2024-11-20,Newell's Old Boys,Cen. CordobaSdE,2.0,3.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Jorge Baliño
2024,2024-11-20,EstudiantesLP,Rosario Central,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Darío Herrera
2024,2024-11-20,Velez Sarsfield,Lanus,0.0,0.0,Empate,0.0,0.0,Estadio José Amalfitani,Fernando Echenique
2024,2024-11-21,Barracas Central,Belgrano,1.0,1.0,Empate,0.0,0.0,Estadio Claudio Fabián Tapia,Ariel Penel
2024,2024-11-21,Independiente,GimnasiaLP,1.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Hernán Mastrángelo
2024,2024-11-21,TalleresC,SarmientoJ,2.0,0.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Brian Ferreyra
2024,2024-11-20,Boca Juniors,Union,1.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Nicolás Ramírez
2024,2024-11-21,Independiente Rivadavia,River Plate,2.0,1.0,Victoria,1.0,0.0,Estadio Malvinas Argentinas,Nazareno Arasa
2024,2024-11-23,Tigre,Instituto,0.0,0.0,Empate,0.0,0.0,Estadio José Dellagiovanna,Pablo Dóvalo
2024,2024-11-24,Deportivo Riestra,Banfield,1.0,1.0,Empate,0.0,0.0,Estadio Guillermo Laza,Pablo Echavarría
2024,2024-11-24,GimnasiaLP,Atle Tucuman,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Juan Pafundi
2024,2024-11-24,Godoy Cruz,Velez Sarsfield,0.0,0.0,Empate,0.0,0.0,Estadio Malvinas Argentinas,Sebastían Zunino
2024,2024-11-23,Huracan,Boca Juniors,0.0,0.0,Empate,0.0,0.0,Estadio Tomás Adolfo Ducó,Hernán Mastrángelo
2024,2024-11-25,Cen. CordobaSdE,Rosario Central,0.0,1.0,Derrota,-1.0,0.0,Estadio Único Madre de Ciudades,Leandro Rey
2024,2024-11-24,Lanus,Defensa y Justicia,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Nicolás Ramírez
2024,2024-11-26,Newell's Old Boys,Independiente,2.0,1.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Andrés Merlos
2024,2024-11-25,Argentinos Juniors,Barracas Central,0.0,1.0,Derrota,-1.0,0.0,Estadio Diego Armando Maradona,Darío Herrera
2024,2024-11-25,Belgrano,Independiente Rivadavia,0.0,2.0,Derrota,-1.0,0.0,Estadio Julio César Villagra,Silvio Trucco
2024,2024-11-26,Union,TalleresC,2.0,3.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Carlos Gareano
2024,2024-11-26,SarmientoJ,Platense,1.0,0.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Luis Lobo Medina
2024,2024-11-29,San Lorenzo de Almagro,Belgrano,0.0,2.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Sebastían Zunino
2024,2024-11-30,Banfield,Lanus,0.0,1.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Nazareno Arasa
2024,2024-11-30,Rosario Central,Racing Club,0.0,2.0,Derrota,-1.0,0.0,Estadio Gigante de Arroyito,Pablo Dóvalo
2024,2024-11-29,EstudiantesLP,River Plate,1.0,2.0,Derrota,-1.0,0.0,Estadio Jorge Luis Hirschi,Ariel Penel
2024,2024-12-01,Independiente,Cen. CordobaSdE,2.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Silvio Trucco
2024,2024-12-01,Velez Sarsfield,SarmientoJ,1.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Nicolás Ramírez
2024,2024-11-30,Instituto,Deportivo Riestra,2.0,1.0,Victoria,1.0,0.0,Estadio Juan Domingo Perón,Jorge Baliño
2024,2024-11-30,Defensa y Justicia,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Carlos Gareano
2024,2024-12-02,Barracas Central,Tigre,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Leandro Rey
2024,2024-12-02,Platense,Union,1.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Fernando Espinoza
2024,2024-12-02,TalleresC,Huracan,1.0,0.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Darío Herrera
2024,2024-12-01,Boca Juniors,GimnasiaLP,1.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Yael Falcón
2024,2024-12-02,Independiente Rivadavia,Argentinos Juniors,2.0,1.0,Victoria,1.0,0.0,Estadio Libertadores de América,Nicolás Lamolina
2024,2024-12-02,Atle Tucuman,Newell's Old Boys,0.0,0.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Pablo Echavarría
2024,2024-12-04,Racing Club,EstudiantesLP,4.0,5.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Yael Falcón
2024,2024-12-04,River Plate,San Lorenzo de Almagro,1.0,1.0,Empate,0.0,0.0,Estadio Mâs Monumental,Carlos Gareano
2024,2024-12-06,Deportivo Riestra,Barracas Central,0.0,0.0,Empate,0.0,0.0,Estadio Guillermo Laza,Fernando Echenique
2024,2024-12-06,SarmientoJ,Defensa y Justicia,1.0,1.0,Empate,0.0,0.0,Estadio Eva Peron de Junín,Andrés Merlos
2024,2024-12-07,Lanus,Instituto,2.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Lanús,Sebastían Zunino
2024,2024-12-07,Union,Velez Sarsfield,1.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Darío Herrera
2024,2024-12-08,GimnasiaLP,TalleresC,0.0,1.0,Derrota,-1.0,0.0,Estadio Juan Carmelo Zerillo,Hernán Mastrángelo
2024,2024-12-08,Godoy Cruz,Banfield,4.0,0.0,Victoria,1.0,0.0,Estadio Malvinas Argentinas,Luis Lobo Medina
2024,2024-12-08,River Plate,Rosario Central,4.0,0.0,Victoria,1.0,0.0,Estadio Mâs Monumental,Yael Falcón
2024,2024-12-07,Cen. CordobaSdE,Racing Club,3.0,1.0,Victoria,1.0,0.0,Estadio Alfredo Terrera,Carlos Gareano
2024,2024-12-09,Tigre,Independiente Rivadavia,0.0,2.0,Derrota,-1.0,0.0,Estadio José Dellagiovanna,Brian Ferreyra
2024,2024-12-09,Belgrano,EstudiantesLP,2.0,2.0,Empate,0.0,0.0,Estadio Julio César Villagra,Sebastián Martinez
2024,2024-12-09,Argentinos Juniors,San Lorenzo de Almagro,1.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Nazareno Arasa
2024,2024-12-08,Newell's Old Boys,Boca Juniors,0.0,1.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Leandro Rey
2024,2024-12-09,Huracan,Platense,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Ariel Penel
2024,2024-12-09,Independiente,Atle Tucuman,2.0,1.0,Victoria,1.0,0.0,Estadio Libertadores de América,Fernando Espinoza
2024,2024-12-13,EstudiantesLP,Argentinos Juniors,2.0,2.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Pablo Echavarría
2024,2024-12-13,Barracas Central,Lanus,3.0,3.0,Empate,0.0,0.0,Estadio Tomás Adolfo Ducó,Nicolás Lamolina
2024,2024-12-14,Instituto,Godoy Cruz,1.0,3.0,Derrota,-1.0,0.0,Estadio Juan Domingo Perón,Brian Ferreyra
2024,2024-12-14,Rosario Central,Belgrano,2.0,1.0,Victoria,1.0,0.0,Estadio Gigante de Arroyito,Fernando Espinoza
2024,2024-12-14,Boca Juniors,Independiente,0.0,0.0,Empate,0.0,0.0,Estadio Alberto José Armando,Nazareno Arasa
2024,2024-12-13,San Lorenzo de Almagro,Tigre,0.0,1.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Luis Lobo Medina
2024,2024-12-13,Banfield,SarmientoJ,1.0,1.0,Empate,0.0,0.0,Estadio Florencio Solá,Daniel Zamora
2024,2024-12-15,Defensa y Justicia,Union,0.0,0.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Hernán Mastrángelo
2024,2024-12-15,Platense,GimnasiaLP,1.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Pablo Dóvalo
2024,2024-12-15,Velez Sarsfield,Huracan,2.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Facundo Tello
2024,2024-12-15,TalleresC,Newell's Old Boys,1.0,3.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Yael Falcón
2024,2024-12-14,Racing Club,River Plate,1.0,0.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Sebastían Zunino
2024,2024-12-16,Independiente Rivadavia,Deportivo Riestra,0.0,0.0,Empate,0.0,0.0,Estadio Juan Bautista Gargantini,Juan Pafundi
2024,2024-12-16,Atle Tucuman,Cen. CordobaSdE,2.0,0.0,Victoria,1.0,0.0,Estadio Monumental Presidente José Fierr...,Andrés Merlos
2025,2025-01-23,Godoy Cruz,Rosario Central,0.0,3.0,Derrota,-1.0,0.0,Estadio Víctor Antonio Legrotaglie,Pablo Echavarría
2025,2025-01-23,Tigre,Velez Sarsfield,3.0,0.0,Victoria,1.0,0.0,Estadio José Dellagiovanna,Carlos Gareano
2025,2025-01-24,Barracas Central,Racing Club,1.0,3.0,Derrota,-1.0,0.0,Estadio Julio Humberto Grondona,Fernando Echenique
2025,2025-01-24,Independiente,SarmientoJ,2.0,1.0,Victoria,1.0,0.0,Estadio Libertadores de América,Sebastián Martinez
2025,2025-01-23,Newell's Old Boys,Independiente Rivadavia,0.0,1.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Silvio Trucco
2025,2025-01-23,Defensa y Justicia,Banfield,0.0,1.0,Derrota,-1.0,0.0,Estadio Norberto Tito Tomaghello,Pablo Dóvalo
2025,2025-01-23,Lanus,Deportivo Riestra,0.0,2.0,Derrota,-1.0,0.0,Estadio Ciudad de Lanús,Andrés Merlos
2025,2025-01-25,San Lorenzo de Almagro,TalleresC,1.0,0.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Juan Pafundi
2025,2025-01-25,EstudiantesLP,Union,3.0,1.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Daniel Zamora
2025,2025-01-25,Instituto,GimnasiaLP,3.0,0.0,Victoria,1.0,0.0,Estadio Juan Domingo Perón,Pablo Giménez
2025,2025-01-24,Belgrano,Huracan,1.0,1.0,Empate,0.0,0.0,Estadio Julio César Villagra,Luis Lobo Medina
2025,2025-01-24,San MartinSJ,Atle Tucuman,0.0,1.0,Derrota,-1.0,0.0,Estadio Ingeniero Hilario Sánchez,Brian Ferreyra
2025,2025-01-26,Boca Juniors,Argentinos Juniors,0.0,0.0,Empate,0.0,0.0,Estadio Alberto José Armando,Hernán Mastrángelo
2025,2025-01-25,Platense,River Plate,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Ariel Penel
2025,2025-01-27,Banfield,Newell's Old Boys,3.0,0.0,Victoria,1.0,0.0,Estadio Florencio Solá,Sebastián Martinez
2025,2025-01-26,Cen. CordobaSdE,Aldosivi,1.0,0.0,Victoria,1.0,0.0,Estadio Alfredo Terrera,Jorge Baliño
2025,2025-01-28,Deportivo Riestra,San MartinSJ,0.0,0.0,Empate,0.0,0.0,Estadio Guillermo Laza,Hernán Mastrángelo
2025,2025-01-28,SarmientoJ,Godoy Cruz,0.0,0.0,Empate,0.0,0.0,Estadio Eva Peron de Junín,Carlos Gareano
2025,2025-01-28,Rosario Central,Lanus,2.0,1.0,Victoria,1.0,0.0,Estadio Gigante de Arroyito,Luis Lobo Medina
2025,2025-01-29,GimnasiaLP,San Lorenzo de Almagro,0.0,2.0,Derrota,-1.0,0.0,Estadio Juan Carmelo Zerillo,Leandro Rey
2025,2025-01-29,TalleresC,Independiente,2.0,3.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Facundo Tello
2025,2025-01-29,Huracan,EstudiantesLP,0.0,0.0,Empate,0.0,0.0,Estadio Tomás Adolfo Ducó,Fernando Echenique
2025,2025-01-29,Union,Boca Juniors,1.0,1.0,Empate,0.0,0.0,Estadio 15 de Abril,Pablo Echavarría
2025,2025-01-28,Independiente Rivadavia,Barracas Central,0.0,0.0,Empate,0.0,0.0,Estadio Juan Bautista Gargantini,Ariel Penel
2025,2025-01-28,Velez Sarsfield,Platense,0.0,1.0,Derrota,-1.0,0.0,Estadio José Amalfitani,Andrés Merlos
2025,2025-01-30,Aldosivi,Defensa y Justicia,0.0,5.0,Derrota,-1.0,0.0,Estadio José María Minella,Fernando Espinoza
2025,2025-01-30,Racing Club,Belgrano,4.0,0.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Sebastían Zunino
2025,2025-01-29,River Plate,Instituto,1.0,0.0,Victoria,1.0,0.0,Estadio Mâs Monumental,Yael Falcón
2025,2025-01-30,Cen. CordobaSdE,Atle Tucuman,2.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Darío Herrera
2025,2025-01-30,Argentinos Juniors,Tigre,1.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Pablo Dóvalo
2025,2025-02-01,Barracas Central,Banfield,1.0,0.0,Victoria,1.0,0.0,Estadio Julio Humberto Grondona,Luis Lobo Medina
2025,2025-02-01,San MartinSJ,Rosario Central,0.0,0.0,Empate,0.0,0.0,Estadio Ingeniero Hilario Sánchez,Nicolás Lamolina
2025,2025-02-02,San Lorenzo de Almagro,River Plate,0.0,0.0,Empate,0.0,0.0,Estadio Pedro Bidegaín,Darío Herrera
2025,2025-02-02,Boca Juniors,Huracan,2.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Silvio Trucco
2025,2025-02-02,Newell's Old Boys,Aldosivi,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Andrés Merlos
2025,2025-02-01,Lanus,SarmientoJ,2.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Lanús,Pablo Dóvalo
2025,2025-02-03,Defensa y Justicia,Cen. CordobaSdE,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Sebastían Zunino
2025,2025-02-03,EstudiantesLP,Racing Club,2.0,0.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Facundo Tello
2025,2025-02-03,Tigre,Union,1.0,0.0,Victoria,1.0,0.0,Estadio José Dellagiovanna,Juan Pafundi
2025,2025-02-02,Independiente,GimnasiaLP,2.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Pablo Echavarría
2025,2025-02-02,Instituto,Velez Sarsfield,2.0,0.0,Victoria,1.0,17000.0,Estadio Juan Domingo Perón,Fernando Echenique
2025,2025-02-03,Belgrano,Independiente Rivadavia,0.0,3.0,Derrota,-1.0,0.0,Estadio Julio César Villagra,Carlos Gareano
2025,2025-02-03,Argentinos Juniors,Platense,1.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Leandro Rey
2025,2025-02-04,Atle Tucuman,Deportivo Riestra,0.0,3.0,Derrota,-1.0,26100.0,Estadio Monumental Presidente José Fierr...,Jorge Baliño
2025,2025-02-06,Aldosivi,Barracas Central,1.0,3.0,Derrota,-1.0,0.0,Estadio José María Minella,Nicolás Lamolina
2025,2025-02-06,SarmientoJ,San MartinSJ,1.0,1.0,Empate,0.0,0.0,Estadio Eva Peron de Junín,Darío Herrera
2025,2025-02-07,Banfield,Belgrano,1.0,1.0,Empate,0.0,0.0,Estadio Florencio Solá,Fernando Echenique
2025,2025-02-07,Cen. CordobaSdE,Newell's Old Boys,2.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Fernando Espinoza
2025,2025-02-07,Huracan,Tigre,2.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Sebastían Zunino
2025,2025-02-08,Velez Sarsfield,San Lorenzo de Almagro,0.0,0.0,Empate,0.0,0.0,Estadio José Amalfitani,Facundo Tello
2025,2025-02-08,Rosario Central,Atle Tucuman,3.0,1.0,Victoria,1.0,0.0,Estadio Gigante de Arroyito,Pablo Dóvalo
2025,2025-02-08,River Plate,Independiente,2.0,0.0,Victoria,1.0,0.0,Estadio Mâs Monumental,Leandro Rey
2025,2025-02-07,Union,Argentinos Juniors,0.0,1.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Carlos Gareano
2025,2025-02-07,Independiente Rivadavia,EstudiantesLP,2.0,2.0,Empate,0.0,0.0,Estadio Juan Bautista Gargantini,Luis Lobo Medina
2025,2025-02-09,Platense,Instituto,1.0,0.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Hernán Mastrángelo
2025,2025-02-09,Deportivo Riestra,Defensa y Justicia,1.0,1.0,Empate,0.0,0.0,Estadio Guillermo Laza,Pablo Echavarría
2025,2025-02-09,GimnasiaLP,Godoy Cruz,3.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Sebastián Martinez
2025,2025-02-08,Racing Club,Boca Juniors,2.0,0.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Yael Falcón
2025,2025-02-09,TalleresC,Lanus,0.0,1.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Nazareno Arasa
2025,2025-02-11,Barracas Central,Cen. CordobaSdE,3.0,3.0,Empate,0.0,0.0,Estadio Julio Humberto Grondona,Leandro Rey
2025,2025-02-11,EstudiantesLP,Banfield,1.0,0.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Sebastían Zunino
2025,2025-02-11,Boca Juniors,Independiente Rivadavia,2.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Facundo Tello
2025,2025-02-12,Deportivo Riestra,Rosario Central,0.0,0.0,Empate,0.0,0.0,Estadio Guillermo Laza,Juan Pafundi
2025,2025-02-12,Newell's Old Boys,Defensa y Justicia,0.0,1.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Pablo Dóvalo
2025,2025-02-12,Argentinos Juniors,Huracan,1.0,1.0,Empate,0.0,0.0,Estadio Diego Armando Maradona,Yael Falcón
2025,2025-02-12,Independiente,Velez Sarsfield,3.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Darío Herrera
2025,2025-02-11,Tigre,Racing Club,1.0,0.0,Victoria,1.0,0.0,Estadio José Dellagiovanna,Fernando Echenique
2025,2025-02-11,Belgrano,Aldosivi,2.0,0.0,Victoria,1.0,0.0,Estadio Julio César Villagra,Luis Lobo Medina
2025,2025-02-13,Lanus,GimnasiaLP,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Carlos Gareano
2025,2025-02-13,San MartinSJ,TalleresC,0.0,1.0,Derrota,-1.0,0.0,Estadio Ingeniero Hilario Sánchez,Fernando Espinoza
2025,2025-02-13,San Lorenzo de Almagro,Platense,2.0,1.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Nazareno Arasa
2025,2025-02-12,Godoy Cruz,River Plate,0.0,0.0,Empate,0.0,0.0,Estadio Malvinas Argentinas,Pablo Echavarría
2025,2025-02-14,Banfield,Boca Juniors,0.0,1.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Pablo Dóvalo
2025,2025-02-13,Union,Instituto,0.0,0.0,Empate,0.0,0.0,Estadio 15 de Abril,Andrés Merlos
2025,2025-02-13,Atle Tucuman,SarmientoJ,5.0,0.0,Victoria,1.0,0.0,Estadio Monumental Presidente José Fierr...,Sebastián Martinez
2025,2025-02-15,Defensa y Justicia,Barracas Central,1.0,1.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Darío Herrera
2025,2025-02-15,Aldosivi,EstudiantesLP,2.0,2.0,Empate,0.0,0.0,Estadio José María Minella,Sebastián Martinez
2025,2025-02-15,Cen. CordobaSdE,Belgrano,4.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Nazareno Arasa
2025,2025-02-15,Independiente Rivadavia,Tigre,1.0,4.0,Derrota,-1.0,0.0,Estadio Juan Bautista Gargantini,Pablo Echavarría
2025,2025-02-16,Newell's Old Boys,Rosario Central,1.0,2.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Echenique
2025,2025-02-16,River Plate,Lanus,1.0,0.0,Victoria,1.0,0.0,Estadio Mâs Monumental,Facundo Tello
2025,2025-02-15,Racing Club,Argentinos Juniors,2.0,3.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Hernán Mastrángelo
2025,2025-02-17,SarmientoJ,Deportivo Riestra,2.0,1.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Silvio Trucco
2025,2025-02-17,GimnasiaLP,San MartinSJ,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Yael Falcón
2025,2025-02-17,Platense,Independiente,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Juan Pafundi
2025,2025-02-16,Huracan,Union,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Leandro Rey
2025,2025-02-16,TalleresC,Atle Tucuman,1.0,1.0,Empate,0.0,0.0,Estadio Mario Alberto Kempes,Carlos Gareano
2025,2025-02-17,Instituto,San Lorenzo de Almagro,0.0,1.0,Derrota,-1.0,15390.0,Estadio Juan Domingo Perón,Brian Ferreyra
2025,2025-02-17,Velez Sarsfield,Godoy Cruz,0.0,2.0,Derrota,-1.0,28462.0,Estadio José Amalfitani,Ariel Penel
2025,2025-02-21,Deportivo Riestra,TalleresC,0.0,0.0,Empate,0.0,0.0,Estadio Guillermo Laza,Fernando Echenique
2025,2025-02-21,Godoy Cruz,Platense,1.0,1.0,Empate,0.0,0.0,Estadio Malvinas Argentinas,Pablo Dóvalo
2025,2025-02-21,EstudiantesLP,Cen. CordobaSdE,3.0,2.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Andrés Merlos
2025,2025-02-22,Independiente,Instituto,2.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Yael Falcón
2025,2025-02-22,Boca Juniors,Aldosivi,2.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Leandro Rey
2025,2025-02-21,Lanus,Velez Sarsfield,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Sebastián Martinez
2025,2025-02-23,Huracan,San Lorenzo de Almagro,2.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Darío Herrera
2025,2025-02-22,San MartinSJ,River Plate,0.0,2.0,Derrota,-1.0,0.0,Estadio Ingeniero Hilario Sánchez,Carlos Gareano
